
U,vouloir,1878,126,1.1784511784511784
U,vouloir,1879,235,1.4416293478927673
U,vouloir,1881,233,1.1898682463486876
U,vouloir,1882,131,1.2084870848708487
U,vouloir,1883,67,1.2184033460629204
U,vouloir,1884,338,1.162670702762203
U,vouloir,1885,295,1.4028246706928527
U,vouloir,1886,217,1.0326940465426164
U,vouloir,1887,231,1.09504621948329
U,vouloir,1888,90,1.0329392861241822
U,vouloir,1889,43,0.9413309982486864
U,vouloir,1890,123,1.320450885668277
U,vouloir,1892,36,0.7728638900815801
U,vouloir,1893,102,1.0851063829787235
U,vouloir,1894,235,0.909724372870858
U,vouloir,1897,135,1.4058106841611997
U,vouloir,1898,80,0.8088160954402993
U,vouloir,1900,63,1.1997714721005521
U,vouloir,1902,45,0.7734616706772087
U,vouloir,1903,113,1.145579886455799
U,vouloir,1904,43,1.0331571359923113
U,vouloir,1906,61,0.6364110589462701
U,vouloir,1907,187,1.1721933178712467
U,vouloir,1908,57,1.1811023622047243
U,vouloir,1909,92,1.4591593973037271
U,vouloir,1910,91,1.2010030355021777
U,vouloir,1912,96,0.8066549029493321
U,vouloir,1913,326,1.0145964955961533
U,vouloir,1916,152,0.6835147045597625
U,vouloir,1919,55,0.878453921098866
